91.26418982501698,300.8126168836584
95.08022536956082,301.7388714845565
99.2424152184012,302.53064287501047
104.10024895474744,304.0156758108898
108.26315350621192,305.0136389084108
112.08061845600407,306.35227692344347
115.2033924551226,307.2725756691404
120.05765267834806,307.7266500696835
124.22031899560456,308.6558825981823
128.73128372503007,310.06920703743856
134.28261724100966,311.6289263975414
140.18010506128573,313.0541625472002
144.69011685387906,314.19256471036675
149.20060511488845,315.4684280115782
156.13989112696694,317.45244249621805
158.91531965074864,318.16357160724715
162.0385701182833,319.2213314909888
165.16110588319378,320.07289966766325
168.9776178961537,321.1366154066062
171.75304641993543,321.8477445176353
174.52871317792523,322.6276041976868
177.65053424021156,323.27298066729406
180.4254862955772,323.84664864027826
182.1593548617646,324.0677299853486
185.97634334314063,325.2689068623364
190.14091553406155,326.7479839430144
194.3038200855261,327.74594704053555
199.8549153672976,329.23693583161605
207.83266429226572,330.81750068492335
209.91435480220605,331.38521280270635
212.34267608485905,331.95590284809
215.46497361556143,332.73874045574206
216.85268787745235,333.0943050112565
219.28267679956167,334.146109039797
222.05691415230316,334.51358530571406
223.44462841419403,334.8691498612286
226.22053340639184,335.71774011030243
229.34378387392647,336.77549999404414
232.1196888661243,337.624090243118
235.935009708044,338.34415313694893
240.44525973484537,339.5512858691379
244.26177174780528,340.61500160808095
250.50874915129063,342.86798251360915
253.97863039153796,343.9287203249514
256.75453538373574,344.77731057402536
259.8770711486463,345.6288787506998
261.6104632464176,345.71249895772536
263.34457004681303,346.00231087181805
266.11785446272233,346.09486486164553
