0.1376993722528254,270.820121261212
9.378327834093623,276.74143250229304
14.24116448880892,279.6698073876429
17.71485747638502,281.8302343033437
25.009588926874017,286.3602577694131
30.567354766470885,289.77570249312106
36.12464413765167,293.0536860787841
44.80780455265568,298.14546580743536
50.7129158675894,301.7700801658111
59.04896904146466,306.72142082881686
67.03767674000306,311.4635918571548
72.94278805493678,315.0882062155305
79.19524484520733,318.9219902085741
84.75253421638814,322.1999737942372
88.92044168622172,324.6412788412288
95.51929101499688,328.4093101928506
98.64563852723612,330.3605674738836
102.1198079832283,332.65845552762926
106.27913902157212,332.62546008981434
108.0120546509273,332.57161915879504
109.05194696906526,332.5805529415969
110.43823182570785,332.523734082977
112.17138568927112,332.5386237209801
113.9045395528344,332.55351335898325
115.9845624233184,332.6401114936094
117.71771628688164,332.6550011316125
119.45087015044489,332.6698907696157
121.18450048242426,332.8222415456636
122.91789258019556,332.90586175268913
124.65152291217495,333.05821252873704
126.38515324415434,333.21056330478496
128.46541434884637,333.3658920084335
130.19928291503376,333.5869733535039
132.97352026777526,333.95444961942087
136.44054269752596,334.1904206024943
137.8284951936249,334.6147157270313
139.5621255256042,334.76706650307926
143.03010089218714,335.2779597622423
147.1922907410275,336.06973115269625
151.7023025336208,337.2081333158629
155.17099260282785,337.9252182820932
160.02739693392576,338.997867803838
164.53740872651903,340.1362699670046
169.0476587533204,341.3434026991936
174.9408583578516,341.531488606449
179.10090409881957,341.7046848757013
182.2222486926898,342.21260020726385
188.4639849435981,342.9535085942991
192.97018498886257,342.9922216531072
198.5172302890972,343.3147907708068
201.984490953056,343.61949232290266
205.4529427880549,344.2678467201106
209.61537087110335,345.1283486795869
213.43188288406333,346.19206441852987
218.28685780991296,346.8523305261403
223.4867958690189,347.03446057819446
230.07373348739148,347.3659634786959
234.58136293790423,347.81705995163844
238.7423616157044,348.2651784969804
242.55792069183215,349.05397195983375
248.45540851210828,350.47920810949245
251.579135448059,351.674429131279
259.56212552560424,354.76706650307915
263.37982870960445,356.17443508713416
266.1574013412586,357.50413931936487
267.89269931269433,358.13760407856967
272.0582244404474,359.8916034353373
274.8343676668533,360.8089242534336
278.30448714130864,361.9383926337983
282.12409619897323,363.8956057700325
283.8605853414492,364.8727233743493
