0.0,271.0938523662613
6.940953651534755,273.55898083405793
18.04743243082271,277.7781086586224
25.33620802611045,280.58986789913166
29.152720039070346,281.65358363807456
32.62379245035788,283.057974294529
36.78931757811097,284.8119736512966
40.26038998939856,286.2163643077509
44.07809317339877,287.623732891806
47.89579635739892,289.03110147586096
51.71349954139913,290.438470059916
55.53120272539934,291.8458386439709
59.69553668211216,293.2561851556265
62.819978320687085,294.65759788448025
66.63768150468724,296.0649664685352
70.80201546140009,297.47531298019084
73.92645709997498,298.8767257090446
77.74416028397516,300.28409429309954
81.56186346797534,301.6914628771545
85.37956665197555,303.0988314612096
88.50281711951015,304.15659134495127
91.97388953079768,305.5609820014056
96.83267620397612,307.32093721337446
100.30374861526366,308.72532786982885
104.12145179926388,310.1326964538838
107.93915498326402,311.5400650379388
111.06359662183894,312.94147776679256
114.88129980583912,314.3488463508476
118.69900298983929,315.7562149349025
122.16888423008658,316.81695274624485
125.98777858512705,318.56797417541185
130.15211254183987,319.9783206870675
133.62318495312743,321.3827113435218
137.7875189098403,322.79305785517744
141.25859132112777,324.1974485116318
144.7284725613751,325.2581863229741
148.54736691641554,327.00920775214115
152.36507010041572,328.41657633619616
156.18277328441593,329.8239449202511
159.6526545246632,330.88468273159344
163.81817965241632,332.63868208836107
167.28925206370383,334.04307274481545
170.75913330395113,335.1038105561578
173.88476611356626,336.8488761301236
177.70127812652618,337.9125918690665
181.86561208323903,339.3229383807221
186.0311372109921,341.07693773748974
189.50220962227968,342.48132839394407
192.6254600898143,343.5390882776858
197.1364248192398,344.95241271694204
200.60749723052731,346.3568033733964
204.42639158556776,348.1078248025634
207.89627282581503,349.1685626139057
212.06060678252797,350.5789091255614
214.8384176483901,351.97734392681446
218.79405843885127,353.17971197484246
222.47382401639052,354.7920810949244
226.29152720039076,356.1994496789794
230.1092303843909,357.6068182630344
233.58030279567845,359.01120891948875
237.7446367523913,360.4215554311444
240.86788721992596,361.4793153148861
244.33895963121347,362.8837059713404
248.50329358792632,364.2940524829961
252.3221879429668,366.0450739121631
